Feature_Idx,Feature_Name,Pos-Neg,Pos,Neg
0,Store,-0.3087444007396698,0.0,0.3087444007396698
1,DayOfMonth,-0.3068769872188568,0.0,0.3068769872188568
2,Week,0.007870293222367764,0.010492588393390179,0.002622295171022415
3,Month,0.01748986542224884,0.017611417919397354,0.00012155329750385135
4,Year,0.0,0.0,-0.0
5,DayOfYear,0.053249556571245193,0.054620686918497086,0.0013711296487599611
6,DayOfWeek,-4.473240852355957,0.0,4.473240852355957
7,Open,0.0,0.0,-0.0
8,Promo,-3.637568712234497,0.0,3.637568712234497
9,SchoolHoliday,-0.011733093298971653,0.0,0.011733093298971653
10,StateHoliday,0.0042534819804131985,0.0042534819804131985,0.0
11,StoreType,-1.4478777647018433,0.0,1.4478777647018433
12,Assortment,-0.5085853338241577,0.0,0.5085853338241577
13,CompetitionDistance,-0.026477016508579254,0.06919333338737488,0.09567034989595413
14,AvgSales,-5.559576988220215,0.0,5.559576988220215
15,AvgCustomers,-3.4028820991516113,0.0,3.4028820991516113
16,AvgSalesPerCustomer,-1.7439161539077759,0.0,1.7439161539077759
