Feature_Idx,Feature_Name,Value
0,age,-0.09203470361972042
1,workclass,0.0
2,education,0.01076733422988685
3,education_num,-0.04576180896599128
4,marital_status,0.019451490638573068
5,occupation,-0.01325521712777156
6,relationship,-0.1489164155176947
7,race,0.0
8,sex,-0.018924929695714438
9,capital_gain,-0.046250890280498586
10,capital_loss,-0.00863589002294228
11,hours_per_week,-0.02237079327732039
12,native_country,0.0
