Feature_Idx,Feature_Name,Value
0,age,-0.08384974504800931
1,workclass,-0.005402532050688405
2,education,-0.006346889805735112
3,education_num,-0.04292039780778875
4,marital_status,0.015527767406808012
5,occupation,-0.01643557193762804
6,relationship,-0.19797405058135428
7,race,0.0011578801993728485
8,sex,-0.013493827696901464
9,capital_gain,-0.06135912269915095
10,capital_loss,-0.007782242097767182
11,hours_per_week,-0.015857045148008227
12,native_country,0.0012885021458290396
