Feature_Idx,Feature_Name,Value
0,age,-0.08418466946158054
1,workclass,-0.0025764832122182795
2,education,0.006880875762564758
3,education_num,-0.023694109743570738
4,marital_status,0.0028765848847738594
5,occupation,-0.01885449035620419
6,relationship,-0.1373318130349076
7,race,-0.003935807282113432
8,sex,-0.007392244235389691
9,capital_gain,-0.05161488761156877
10,capital_loss,-0.015282667385540525
11,hours_per_week,-0.030822884565734746
12,native_country,7.7149588682026e-07
