Feature_Idx,Feature_Name,Value
0,age,-0.00044897263929327257
1,workclass,-0.046618934027636415
2,education,0.04327998420328114
3,education_num,0.014143223857616799
4,marital_status,-0.008367554884704418
5,occupation,-0.10827599504255482
6,relationship,-0.18201740142203204
7,race,-9.710345834229127e-10
8,sex,-2.7739950836357505e-05
9,capital_gain,9.47390342581257e-15
10,capital_loss,-0.042397836748072036
11,hours_per_week,-0.03520062196632115
12,native_country,0.0
