Feature_Idx,Feature_Name,Value
0,age,-0.08221626078631562
1,workclass,-0.0020033973465388983
2,education,-0.023894438950177784
3,education_num,-0.05122533252609331
4,marital_status,0.021842093013753894
5,occupation,-0.014475932012074593
6,relationship,-0.2103068725106768
7,race,0.0015349144144652938
8,sex,0.013002026452097156
9,capital_gain,-0.06471992138133767
10,capital_loss,-0.009871375035366321
11,hours_per_week,-0.015385508833114583
12,native_country,0.004272730380357389
