Feature_Idx,Feature_Name,Value
0,age,-0.1135232558027197
1,workclass,-0.004485608271588365
2,education,0.004986513140311997
3,education_num,-0.058106664031018045
4,marital_status,0.027455023970601143
5,occupation,-0.017036473736762463
6,relationship,-0.15695846335867186
7,race,0.0005842964818605022
8,sex,-0.01353651381870273
9,capital_gain,-0.06604746657701431
10,capital_loss,-0.011947784758295991
11,hours_per_week,-0.026783523543007896
12,native_country,0.001952645183985944
