Feature_Idx,Feature_Name,Value
0,age,-0.14338033509304438
1,workclass,-0.012658497818219306
2,education,0.0763774085828356
3,education_num,-0.07905458258355849
4,marital_status,0.045804177821264065
5,occupation,-0.0030293766296173247
6,relationship,-0.19561968122503715
7,race,0.03856819759353517
8,sex,-0.0725549033421232
9,capital_gain,-0.5954726700581038
10,capital_loss,-0.15309783436920948
11,hours_per_week,-0.22467723600315181
12,native_country,0.02782154040473463
