Feature_Idx,Feature_Name,Value
0,age,-0.05448870142905753
1,workclass,0.08904321774136444
2,education,0.09794622151006496
3,education_num,-0.2191146820029562
4,marital_status,-0.004082070367829492
5,occupation,0.009779114936381235
6,relationship,-0.10999277413973023
7,race,0.08885872435603233
8,sex,-0.10244958603033563
9,capital_gain,-0.3132031840239256
10,capital_loss,0.09808574505088002
11,hours_per_week,0.02021739923127531
12,native_country,-0.08816710657368387
