Feature_Idx,Feature_Name,Value
0,age,-0.1054601378269198
1,workclass,0.11192613382772162
2,education,0.02693948045171125
3,education_num,-0.08845553449566233
4,marital_status,-0.009260569419624104
5,occupation,-0.0092605694196241
6,relationship,-0.009260569419624103
7,race,0.12712344612068815
8,sex,-0.10137124092962622
9,capital_gain,-0.2554341675020256
10,capital_loss,0.09211067151000199
11,hours_per_week,0.2184550306819945
12,native_country,-0.17429657794811823
