Feature_Idx,Feature_Name,Value
0,age,-0.06524030438146587
1,workclass,-0.017513924037405808
2,education,0.11161574096422508
3,education_num,-0.02449571563079833
4,marital_status,0.13201164535188656
5,occupation,-0.09867361787657779
6,relationship,-0.13509121643054506
7,race,-0.07907395239067372
8,sex,-0.11356622436510025
9,capital_gain,-0.6773596600437138
10,capital_loss,-0.34118550288512667
11,hours_per_week,-0.1819804031628859
12,native_country,-0.15126994276794817
