Feature_Idx,Feature_Name,Value
0,Store,0.0
1,DayOfMonth,0.0
2,Week,0.0
3,Month,0.0
4,Year,0.0
5,DayOfYear,-0.3679481990337391
6,DayOfWeek,0.0
7,Open,0.0
8,Promo,-0.16993331694601854
9,SchoolHoliday,-0.0038401389122029173
10,StateHoliday,0.027359968423831593
11,StoreType,-0.04715952706335802
12,Assortment,0.0
13,CompetitionDistance,0.0
14,AvgSales,0.0
15,AvgCustomers,-0.11031445503235615
16,AvgSalesPerCustomer,0.0
