Feature_Idx,Feature_Name,Value
0,Store,0.0
1,DayOfMonth,-0.01701439226249485
2,Week,0.0
3,Month,0.0
4,Year,0.0
5,DayOfYear,0.0
6,DayOfWeek,-0.1164854037278395
7,Open,0.0
8,Promo,-0.12418647952493703
9,SchoolHoliday,0.0
10,StateHoliday,0.0
11,StoreType,-0.02908549768600574
12,Assortment,-0.012528483589908102
13,CompetitionDistance,0.0
14,AvgSales,-0.22841605925768071
15,AvgCustomers,-0.10206171634702615
16,AvgSalesPerCustomer,-0.042057636167950996
