Feature_Idx,Feature_Name,Value
0,Store,0.0
1,DayOfMonth,-0.018408111745635447
2,Week,0.0
3,Month,0.0
4,Year,0.0
5,DayOfYear,0.0
6,DayOfWeek,-0.11716565905170714
7,Open,0.0
8,Promo,-0.12046563563988671
9,SchoolHoliday,0.0
10,StateHoliday,0.0
11,StoreType,-0.029122267006745473
12,Assortment,-0.01231874325914556
13,CompetitionDistance,0.0
14,AvgSales,-0.22865609948894094
15,AvgCustomers,-0.10168976929853119
16,AvgSalesPerCustomer,-0.04400938307325064
